collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
35651584,0.5,0.0,-0.04073333740234375,0.2262725830078125
35782656,0.5,0.0,0.255859375,0.26834869384765625
35913728,0.5,0.0,-0.00841522216796875,0.42742919921875
36044800,0.5,0.0,-0.0192108154296875,0.19826507568359375
36175872,0.5,0.0,-0.042083740234375,0.27443695068359375
36306944,0.5,0.0,-0.04196929931640625,0.21494293212890625
36438016,0.5,0.0,0.0760345458984375,0.24680328369140625
36569088,0.5,0.0,0.11481475830078125,0.17095184326171875
36700160,0.5,0.0,0.05440521240234375,0.163116455078125
36831232,0.5,0.0,-0.15909576416015625,0.1243133544921875
36962304,0.5,0.0,0.4420166015625,0.6374588012695312
37093376,0.5,0.0,-0.14166259765625,0.19327545166015625
37224448,0.5,0.0,0.11827850341796875,0.17705535888671875
37355520,0.5,0.0,0.0489349365234375,0.14383697509765625
37486592,0.5,0.0,0.08924102783203125,0.2162628173828125
37617664,0.5,0.0,-0.02581787109375,0.18560791015625
37748736,0.5,0.0,0.126190185546875,0.11171722412109375
37879808,0.5,0.0,-0.0806427001953125,0.09438323974609375
38010880,0.5,0.0,-0.011993408203125,0.33730316162109375
38141952,0.5,0.0,-0.044708251953125,0.14286041259765625
38273024,0.5,0.0,0.17902374267578125,0.09619903564453125
38404096,0.5,0.0,-0.07379913330078125,0.2843170166015625
38535168,0.5,0.0,-0.10482025146484375,0.17140960693359375
38666240,0.5,0.0,-0.0261993408203125,0.24542999267578125
38797312,0.5,0.0,-0.04051971435546875,0.1885528564453125
38928384,0.5,0.0,0.277801513671875,0.10382843017578125
39059456,0.5,0.0,0.7186660766601562,0.5917587280273438
39190528,0.5,0.0,0.23171234130859375,0.28691864013671875
39321600,0.5,0.0,0.11474609375,0.1930084228515625
39452672,0.5,0.0,0.1568145751953125,0.108673095703125
39583744,0.5,0.0,0.000579833984375,0.2877044677734375
39714816,0.5,0.0,0.17090606689453125,0.22795867919921875
39845888,0.5,0.0,0.040679931640625,0.19652557373046875
39976960,0.5,0.0,0.13431549072265625,0.317108154296875
40108032,0.5,0.0,0.3418731689453125,0.28069305419921875
40239104,0.5,0.0,-0.12012481689453125,0.1581268310546875
40370176,0.5,0.0,0.11913299560546875,0.25218963623046875
40501248,0.5,0.0,0.164306640625,0.0992889404296875
40632320,0.5,0.0,0.141876220703125,0.04940032958984375
40763392,0.5,0.0,0.1099853515625,0.21781158447265625
40894464,0.5,0.0,-0.1114044189453125,0.2335968017578125
41025536,0.5,0.0,0.15192413330078125,0.04547119140625
41156608,0.5,0.0,0.45510101318359375,0.060333251953125
41287680,0.5,0.0,0.10817718505859375,0.2556304931640625
41418752,0.5,0.0,0.0288848876953125,0.3324127197265625
41549824,0.5,0.0,-0.0497283935546875,0.26168060302734375
41680896,0.5,0.0,0.23227691650390625,0.23122406005859375
41811968,0.5,0.0,0.210784912109375,0.2549896240234375
41943040,0.5,0.0,-0.1035003662109375,0.26348114013671875
42074112,0.5,0.0,0.0885162353515625,0.07680511474609375
42205184,0.5,0.0,0.36873626708984375,0.11041259765625
42336256,0.5,0.0,0.32518768310546875,0.36522674560546875
42467328,0.5,0.0,0.2631072998046875,0.39038848876953125
42598400,0.5,0.0,0.11487579345703125,0.18353271484375
42729472,0.5,0.0,-0.07525634765625,0.31131744384765625
42860544,0.5,0.0,0.0478057861328125,-0.04961395263671875
42991616,0.5,0.0,-0.0355377197265625,0.32555389404296875
