attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,15466496,-0.002951615244455752,-3.363815416435045e-05,-0.0008820324414955394,-0.002532958984375,-0.006399923302979005
1,15597568,-0.0029606597399833845,-3.0224833864167522e-05,-0.0008457942731183721,-0.001739501953125,-0.005576005291004549
1,15728640,-0.00316399570874637,-4.141735026053084e-05,-0.000916561228223145,-0.001312255859375,-0.005434042600427347
1,15859712,-0.003286643641331466,-3.535550467859139e-05,-0.0009937896029441617,-0.003173828125,-0.007489353075470717
1,15990784,-0.00346394093685376,-2.3483875949636968e-05,-0.0011399913300920161,-0.0009613037109375,-0.0055877778927424515
1,16121856,-0.0033722571479302133,-2.27330868227682e-05,-0.0010933722578556626,-0.001617431640625,-0.006104568128193932
1,16252928,-0.003203756887160125,-2.055797628486289e-05,-0.0010495246365280764,-0.004058837890625,-0.008332258514201385
1,16384000,-0.0030769124732614728,-2.6357382452601996e-05,-0.0009265098683499673,-0.002288818359375,-0.006318446201930783
1,16515072,-0.0029715002674493007,-4.002789252410821e-05,-0.0008822029321891023,-0.00262451171875,-0.00651800623836607
1,16646144,-0.0030483613973046886,-5.396510167088309e-05,-0.0009207046791743778,-0.0022125244140625,-0.006235098954675777
1,16777216,-0.003143793946946971,-3.062990590763093e-05,-0.0009733970232446154,-0.001068115234375,-0.005215457966187387
1,16908288,-0.0031212856265483424,-2.5272560890243767e-05,-0.0008751300024414377,-0.0027923583984375,-0.006813862540639093
1,17039360,-0.0033396508188161533,-1.535597768054231e-05,-0.0008441843056061771,1.52587890625e-05,-0.004183580166682077
1,17170432,-0.0030574197553505655,-2.2819607792712304e-05,-0.0008379103451261471,-0.00054931640625,-0.004467406552521425
1,17301504,-0.003008913499797927,-2.593797690053634e-05,-0.0009011409033519158,-0.0028533935546875,-0.006789238033434231
1,17432576,-0.0030402132906601764,-3.8241460046606335e-05,-0.000980725974386587,-0.0021209716796875,-0.0061798178871868
1,17563648,-0.003006130647918326,-4.1316773746302715e-05,-0.0008162106469171704,-0.0032501220703125,-0.007113692215625633
1,17694720,-0.0030297048288048245,-3.962465932261239e-05,-0.0008297007666442369,-0.0020751953125,-0.0059740218134720635
1,17825792,-0.0031951189157553017,-3.103014441308005e-05,-0.0008997358031592739,-0.0011138916015625,-0.005239426446223661
1,17956864,-0.0029554680331784766,-2.0359769763445e-05,-0.0008753399802117201,-0.003173828125,-0.007024909473784646
