collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
12713984,-0.00874987430870533,0.8354464285714286,2000000,0.0009653571428571416,,,,
12713984,,,,,0.4987960457801819,4.479971885681152,4.70878791809082,4.77297830581665
12845056,0.020977826789021492,0.83375,2000000,0.0009649999999999987,,,,
12845056,,,,,0.46918344497680664,2.1427981853485107,4.859957695007324,4.85456657409668
12976128,-0.002383509650826454,0.8320535714285714,2000000,0.0009646428571428559,,,,
12976128,,,,,0.4827518165111542,2.429941415786743,4.969493389129639,4.979867935180664
13107200,-0.0419565811753273,0.8303571428571428,2000000,0.000964285714285713,,,,
13107200,,,,,0.5161912441253662,1.465246558189392,4.893070697784424,4.858827590942383
13238272,-0.014448892325162888,0.8286607142857143,2000000,0.0009639285714285701,,,,
13238272,,,,,0.5094079971313477,1.7293752431869507,5.06559944152832,5.059275150299072
13369344,-0.004621134139597416,0.8269642857142857,2000000,0.0009635714285714272,,,,
13369344,,,,,0.4938526749610901,1.9803560972213745,5.160007476806641,5.1492719650268555
13500416,-0.001086631789803505,0.8252678571428571,2000000,0.0009632142857142844,,,,
13500416,,,,,0.5397155284881592,4.072019577026367,5.142508029937744,5.096495151519775
