collected_frames,env/success_rate,env/failure_rate,env/explosion_rate
12517376,0.3018867924528302,0.18867924528301888,0.0
12582912,0.8823529411764706,0.11764705882352941,0.0
12648448,0.375,0.4375,0.0
12713984,0.07692307692307693,0.23076923076923078,0.0
12779520,0.0847457627118644,0.05084745762711865,0.0
12845056,0.2982456140350877,0.2982456140350877,0.0
12910592,0.8888888888888888,0.1111111111111111,0.0
12976128,0.5,0.5,0.0
13041664,0.1956521739130435,0.10869565217391304,0.0
13107200,0.18666666666666668,0.13333333333333333,0.0
13172736,0.3076923076923077,0.41025641025641024,0.0
13238272,0.5294117647058824,0.47058823529411764,0.0
13303808,0.5555555555555556,0.3333333333333333,0.0
13369344,0.2413793103448276,0.06896551724137931,0.0
13434880,0.21428571428571427,0.19047619047619047,0.0
13500416,0.27906976744186046,0.23255813953488372,0.0
13565952,0.8461538461538461,0.15384615384615385,0.0
13631488,0.5,0.4,0.0
13697024,0.225,0.175,0.0
13762560,0.26153846153846155,0.16923076923076924,0.0
13828096,0.4117647058823529,0.21568627450980393,0.0
13893632,0.8333333333333334,0.16666666666666666,0.0
13959168,0.5,0.375,0.0
14024704,0.20689655172413793,0.1724137931034483,0.0
14090240,0.11363636363636363,0.20454545454545456,0.0
14155776,0.3148148148148148,0.25925925925925924,0.0
14221312,1.0,0.0,0.0
14286848,0.44,0.4,0.0
14352384,0.1388888888888889,0.1111111111111111,0.0
14417920,0.23076923076923078,0.17307692307692307,0.0
14483456,0.4117647058823529,0.21568627450980393,0.0
14548992,0.8947368421052632,0.10526315789473684,0.0
14614528,0.8709677419354839,0.12903225806451613,0.0
14680064,0.4782608695652174,0.10869565217391304,0.0
14745600,0.32142857142857145,0.10714285714285714,0.0
14811136,0.39705882352941174,0.19117647058823528,0.0
14876672,0.7368421052631579,0.2631578947368421,0.0
14942208,0.7647058823529411,0.14705882352941177,0.0
15007744,0.3888888888888889,0.12962962962962962,0.0
15073280,0.42105263157894735,0.12280701754385964,0.0
15138816,0.30666666666666664,0.13333333333333333,0.0
15204352,0.627906976744186,0.37209302325581395,0.0
15269888,0.65,0.35,0.0
15335424,0.4146341463414634,0.21951219512195122,0.0
15400960,0.24615384615384617,0.18461538461538463,0.0
15466496,0.34285714285714286,0.21428571428571427,0.0
15532032,0.7435897435897436,0.2564102564102564,0.0
15597568,0.6774193548387096,0.25806451612903225,0.0
15663104,0.6052631578947368,0.10526315789473684,0.0
15728640,0.35185185185185186,0.16666666666666666,0.0
15794176,0.23943661971830985,0.2535211267605634,0.0
15859712,0.8214285714285714,0.17857142857142858,0.0
15925248,0.8064516129032258,0.0967741935483871,0.0
15990784,0.5961538461538461,0.07692307692307693,0.0
16056320,0.4318181818181818,0.3181818181818182,0.0
16121856,0.2328767123287671,0.1643835616438356,0.0
16187392,0.8478260869565217,0.15217391304347827,0.0
16252928,0.8444444444444444,0.15555555555555556,0.0
16318464,0.6,0.16666666666666666,0.0
16384000,0.6122448979591837,0.12244897959183673,0.0
16449536,0.3939393939393939,0.24242424242424243,0.0
16515072,0.8421052631578947,0.15789473684210525,0.0
16580608,0.926829268292683,0.07317073170731707,0.0
16646144,0.46153846153846156,0.23076923076923078,0.0
16711680,0.6041666666666666,0.20833333333333334,0.0
16777216,0.515625,0.109375,0.0
16842752,0.8367346938775511,0.16326530612244897,0.0
