collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
31457280,3.0517578125e-05,5.340576171875e-05,0.0
31588352,5.340576171875e-05,5.340576171875e-05,0.0
31719424,0.0002912038780120482,0.00017869328878012048,0.0
31850496,0.00026702880859375,0.000244140625,0.0
31981568,0.0002288818359375,0.0001373291015625,0.0
32112640,0.00018310546875,7.62939453125e-05,0.0
32243712,5.340576171875e-05,3.814697265625e-05,0.0
32374784,5.340576171875e-05,5.340576171875e-05,0.0
32505856,3.814697265625e-05,6.103515625e-05,0.0
32636928,0.00043487548828125,5.340576171875e-05,0.0
32768000,4.191570971385542e-05,0.0002220797251506024,0.0
32899072,0.00028228759765625,0.00029754638671875,0.0
33030144,0.00025177001953125,0.0001220703125,0.0
33161216,0.0001068115234375,3.0517578125e-05,0.0
33292288,0.0001220703125,6.103515625e-05,0.0
33423360,6.866455078125e-05,0.0001068115234375,0.0
33554432,0.000213623046875,9.918212890625e-05,0.0
33685504,0.00017547607421875,3.814697265625e-05,0.0
33816576,7.20656061746988e-05,0.00012721785579819278,0.0
33947648,9.918212890625e-05,0.0001983642578125,0.0
34078720,0.00011444091796875,9.1552734375e-05,0.0
34209792,0.00023651123046875,0.00011444091796875,0.0
34340864,0.00014495849609375,2.288818359375e-05,0.0
34471936,8.392333984375e-05,9.1552734375e-05,0.0
34603008,0.00014495849609375,3.0517578125e-05,0.0
34734080,0.0002593994140625,6.866455078125e-05,0.0
34865152,0.000680211078689759,0.00016325065888554217,0.0
34996224,0.000244140625,0.00023651123046875,0.0
35127296,7.62939453125e-05,0.00014495849609375,0.0
35258368,0.00025177001953125,9.1552734375e-05,0.0
35389440,0.00011444091796875,0.0,0.0
35520512,9.1552734375e-05,2.288818359375e-05,0.0
35651584,0.00014495849609375,2.288818359375e-05,0.0
35782656,0.00026702880859375,7.62939453125e-06,0.0
35913728,9.118505271084337e-05,0.00016398602221385543,0.0
36044800,0.00022125244140625,0.000152587890625,0.0
36175872,0.0001220703125,0.0001220703125,0.0
36306944,0.000152587890625,1.52587890625e-05,0.0
36438016,8.392333984375e-05,7.62939453125e-05,0.0
36569088,4.57763671875e-05,7.62939453125e-06,0.0
36700160,0.00012969970703125,3.0517578125e-05,0.0
36831232,4.57763671875e-05,2.288818359375e-05,0.0
36962304,0.00016986892884036144,0.00014192512236445783,0.0
37093376,9.918212890625e-05,0.00018310546875,0.0
37224448,0.0001983642578125,6.866455078125e-05,0.0
37355520,6.103515625e-05,6.103515625e-05,0.0
37486592,9.1552734375e-05,0.0001068115234375,0.0
37617664,6.103515625e-05,8.392333984375e-05,0.0
37748736,2.288818359375e-05,1.52587890625e-05,0.0
37879808,1.52587890625e-05,3.0517578125e-05,0.0
38010880,0.0006412368222891566,5.294615963855422e-05,0.0
38141952,5.340576171875e-05,4.57763671875e-05,0.0
38273024,7.62939453125e-05,6.866455078125e-05,0.0
38404096,1.52587890625e-05,3.0517578125e-05,0.0
