attempt,collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/accel_p95,shock/accel_p99
0,851968,3.3386412281543016,10.645659141242504,0.11353558426344534,9.635897179727237e-06,0.004185746242455934,0.0,3.5843108892440796,3.6255623817443845,3.7115287351608277
0,917504,3.373641721904278,10.544049207121134,0.1113321597367758,3.1805057713718554e-05,0.007620479579145467,0.0,4.054267883300781,4.117575693130493,4.2522061061859135
0,983040,3.5277557857334614,10.974020197987556,0.12770721662673168,1.8309653817105698e-05,0.0072272533238901815,0.0,3.824892544746399,3.876747250556946,4.012641739845276
0,1048576,3.1652349047362804,10.076711997389793,0.09187901203404181,3.1246774825355317e-06,0.0015766561148211622,0.0,3.3103232860565184,3.3786094546318055,3.439910821914673
0,1114112,3.6942340340465307,11.393351186066866,0.13425550679676235,5.374551508552372e-05,0.01574912074738677,0.0,4.034264373779297,4.11111855506897,4.208922944068909
0,1179648,3.6511521227657795,11.337149545550346,0.11477457096043508,4.3052442979529815e-05,0.013356535817365511,0.0,3.986217474937439,4.038347291946411,4.069447531700134
0,1245184,3.2030044961720705,10.633464321494102,0.09088449486625905,9.115109393990906e-06,0.004431924674261012,0.0,3.383084607124329,3.4332588315010066,3.490323586463928
0,1310720,3.5219350699335337,11.335784435272217,0.12306322066433495,4.777063401339987e-05,0.014465430610243857,0.0,3.948951816558838,4.041217184066772,4.088243017196655
0,1376256,3.1805290933698416,10.417405091226101,0.09887258532398846,6.300313266649482e-06,0.002920591436122777,0.0,3.389727759361267,3.4631672501564026,3.5162526750564576
0,1441792,3.2313877064734697,10.718881249427795,0.08850760100176558,2.092230746364443e-05,0.007572571532477923,0.0,3.7679911851882935,3.8421086072921753,3.9335295486450197
0,1507328,3.3027095180004835,10.84132719039917,0.10975235476507805,1.573383733100009e-05,0.007066712934488351,0.0,3.553450918197632,3.5990225076675415,3.6834970045089723
0,1572864,3.1012363620102406,10.214598223567009,0.017381942273686946,8.090318443620959e-06,0.003632618440860824,0.0,3.247047853469849,3.2786674737930297,3.3659134960174564
0,1638400,3.5730265602469444,11.209978237748146,0.12394097779906588,3.580615078524474e-05,0.011508727563295906,0.0,3.8832966327667235,3.9594417095184324,4.012246294021606
0,1703936,3.4923676550388336,10.91934658959508,0.11724985014734557,2.395361114260197e-05,0.008241798042035953,0.0,3.7553420782089235,3.7884360909461976,3.8907303833961486
0,1769472,3.060535652562976,9.731345683336258,0.06056971743464601,1.5439498872726887e-06,0.0007240363530627292,0.0,3.2355953216552735,3.2864900469779967,3.3174649310112
0,1835008,3.384275984019041,11.021118976175785,0.10672759329918335,2.906408477754141e-05,0.009441797697718357,0.0,3.764993143081665,3.8327031850814817,3.8988592171669008
0,1900544,3.2131724637001753,10.274122640490532,0.09589494476040272,3.2528848641355523e-06,0.0014268434595123836,0.0,3.3982336282730103,3.474503791332245,3.524925489425659
