attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,26738688,-0.0005484821660957095,-1.3903789863434213e-05,-0.0021298216925060842,-0.00408935546875,-0.006781562901323923
1,26869760,-0.00048325644206670404,-0.0001794010988120931,-0.002340603613447456,-0.0026702880859375,-0.005673524142366659
1,27000832,-0.00047894585395624745,-0.00011804671777326803,-0.002430114665912697,-0.0039215087890625,-0.0069486162337852875
1,27131904,-0.0005076638549326162,-1.4245465749240793e-05,-0.0021714400481869234,-0.0024871826171875,-0.005180532021313411
1,27262976,-0.00042543108384052175,-5.5844964848006384e-05,-0.0029255675435706507,-0.0015106201171875,-0.0049174637451869785
1,27394048,-0.0005459421113300778,-3.473763500494442e-05,-0.00273715967341559,-0.0038299560546875,-0.007147795318815042
1,27525120,-0.0003186222428439578,-1.9286653810013377e-05,-0.002476386956004717,-0.0010833740234375,-0.003897669900652545
1,27656192,-0.0003324970305129682,-0.00014432510954520694,-0.003201892748620594,-0.000152587890625,-0.0038312724227580475
1,27787264,-0.0003554242182417511,-9.492457232340712e-05,-0.0030957793387642596,-0.0037994384765625,-0.007345566735239117
1,27918336,-0.0004632014697563136,-2.4706049750022885e-05,-0.0026874160230363486,-0.00244140625,-0.00561672985804762
